time,hourly_demand,temperature_2m,relative_humidity_2m,wind_speed_10m,apparent_temperature
2000-01-18 08:00:00,44024.6,23.0,94,3.0,27.5
2000-01-18 09:00:00,45582.69999998,24.0,88,4.2,28.2
2000-01-18 10:00:00,46658.49999998,24.7,86,5.1,28.9
2000-01-18 11:00:00,45958.59999998,24.6,85,4.1,28.8
2000-01-18 12:00:00,44775.59999999,24.2,86,4.9,28.2
2000-01-18 13:00:00,46469.4,23.8,87,5.9,27.6
2000-01-18 14:00:00,47420.1,24.0,86,6.3,27.7
2000-01-18 15:00:00,47455.24999999,27.3,71,4.6,31.2
2000-01-18 16:00:00,46754.2,27.1,71,3.9,31.2
2000-01-18 17:00:00,44679.9,26.8,74,5.5,30.7
2000-01-18 18:00:00,42304.2,25.9,79,5.0,30.1
2000-01-18 19:00:00,43120.99999999,24.9,83,5.6,28.9
2000-01-18 20:00:00,48113.2,24.2,86,5.4,28.2
2000-01-18 21:00:00,48650.0,23.8,88,5.2,27.7
2000-01-18 22:00:00,47718.49999999,23.3,89,5.9,27.0
2000-01-18 23:00:00,44472.3,23.0,90,4.9,26.7
2000-01-19 00:00:00,40955.99999999,22.5,92,5.0,26.2
2000-01-19 01:00:00,38830.4,22.1,93,5.2,25.7
2000-01-19 02:00:00,37194.49999998,21.6,95,5.1,25.1
2000-01-19 03:00:00,36820.39999999,21.0,97,4.5,24.5
2000-01-19 04:00:00,36835.29999998,20.6,98,4.5,24.0
2000-01-19 05:00:00,37380.59999998,20.5,98,4.7,23.7
2000-01-19 06:00:00,38626.69999998,20.5,98,5.4,23.7
2000-01-19 07:00:00,40245.8,22.9,92,4.8,26.8
2000-01-19 08:00:00,43219.40000000001,25.0,82,5.5,29.0
2000-01-19 09:00:00,45378.69999998,26.6,73,6.1,30.5
2000-01-19 10:00:00,46035.99999999,28.0,67,5.2,33.5
2000-01-19 11:00:00,45780.5,29.0,64,4.7,35.3
2000-01-19 12:00:00,44631.19999999,29.7,63,4.7,36.5
2000-01-19 13:00:00,46117.3,30.3,61,4.8,37.1
2000-01-19 14:00:00,46556.89999998,30.6,60,4.4,36.3
2000-01-19 15:00:00,46893.69999999,29.8,61,5.6,34.4
2000-01-19 16:00:00,46416.09999999,28.1,69,2.6,32.5
2000-01-19 17:00:00,44377.19999999,27.3,74,8.0,31.1
2000-01-19 18:00:00,42496.09999999,26.4,77,9.7,29.9
2000-01-19 19:00:00,43785.19999999,25.5,80,8.6,29.0
2000-01-19 20:00:00,47156.99999999,24.8,83,7.0,28.6
2000-01-19 21:00:00,47684.4,24.2,87,6.8,28.1
2000-01-19 22:00:00,46084.8,23.7,89,6.0,27.7
2000-01-19 23:00:00,43102.89999998,23.3,92,5.2,27.3
2000-01-20 00:00:00,39083.29999999,22.7,94,5.1,26.7
2000-01-20 01:00:00,36713.49999997999,22.5,95,6.1,26.4
2000-01-20 02:00:00,35697.899999990004,22.1,96,5.4,25.9
2000-01-20 03:00:00,34931.5,22.1,96,4.7,26.0
2000-01-20 04:00:00,35054.69999998,22.0,96,5.1,25.8
2000-01-20 05:00:00,36003.79999999,21.7,96,4.4,25.5
2000-01-20 06:00:00,36854.5,21.7,97,6.9,25.2
2000-01-20 07:00:00,38176.9,23.4,93,6.6,27.5
2000-01-20 08:00:00,41445.39999999,25.2,84,7.9,29.1
2000-01-20 09:00:00,43103.6,26.5,77,9.8,30.1
2000-01-20 10:00:00,43563.29999998,27.9,71,8.2,32.7
2000-01-20 11:00:00,42612.09999999,29.0,68,6.6,35.0
2000-01-20 12:00:00,42148.0,29.9,68,6.1,37.3
2000-01-20 13:00:00,43446.89999998,30.1,68,6.2,36.7
2000-01-20 14:00:00,44340.7,30.3,66,6.2,36.5
2000-01-20 15:00:00,44330.49999999,30.6,62,6.6,35.8
2000-01-20 16:00:00,44122.99999999,28.7,67,6.7,32.6
2000-01-20 17:00:00,42280.89999999,27.9,71,4.6,32.2
2000-01-20 18:00:00,40363.0,27.4,76,2.4,32.4
2000-01-20 19:00:00,41890.79999999,26.6,81,4.2,31.5
2000-01-20 20:00:00,46641.79999998,25.9,84,4.9,30.6
2000-01-20 21:00:00,47482.69999999,25.3,85,4.7,29.9
2000-01-20 22:00:00,46062.49999999,24.9,87,5.1,29.4
2000-01-20 23:00:00,42746.39999999,24.5,88,5.0,28.8
2000-01-21 00:00:00,39036.89999999,24.1,89,5.6,28.3
2000-01-21 01:00:00,37534.2,23.8,90,5.8,28.0
2000-01-21 02:00:00,36178.4,23.5,92,6.9,27.4
2000-01-21 03:00:00,35230.29999999,23.2,92,8.2,26.9
2000-01-21 04:00:00,35081.29999999,23.0,92,7.6,26.7
2000-01-21 05:00:00,35847.49999999,22.8,93,6.7,26.4
2000-01-21 06:00:00,37191.8,22.7,92,7.5,26.1
2000-01-21 07:00:00,39098.59999999,23.9,88,7.7,27.6
2000-01-21 08:00:00,42231.29999999,25.5,82,8.4,29.2
2000-01-21 09:00:00,43930.7,26.9,78,13.7,30.3
2000-01-21 10:00:00,44709.59999999,28.2,75,11.2,33.5
2000-01-21 11:00:00,43952.89999999,29.4,66,9.2,35.1
2000-01-21 12:00:00,42938.29999999,29.1,68,9.0,33.7
2000-01-21 13:00:00,44440.69999999001,28.4,70,10.1,33.3
2000-01-21 14:00:00,45444.5,26.9,77,11.0,31.8
2000-01-21 15:00:00,45409.29999999,30.0,61,8.7,33.9
2000-01-21 16:00:00,44757.19999998999,28.9,66,9.7,32.3
2000-01-21 17:00:00,42915.69999998999,26.9,75,6.5,30.9
2000-01-21 18:00:00,40550.19999999001,26.2,78,4.3,30.6
2000-01-21 19:00:00,41850.39999999,25.5,87,4.7,30.4
2000-01-21 20:00:00,46777.09999999,25.1,86,5.2,29.5
2000-01-21 21:00:00,47541.2,24.2,91,4.8,28.8
2000-01-21 22:00:00,46579.09999997,24.0,91,5.5,28.2
2000-01-21 23:00:00,43318.4,23.8,91,4.6,28.2
2000-01-22 00:00:00,39817.89999998,23.5,92,4.5,27.9
2000-01-22 01:00:00,37472.89999999,23.4,93,4.9,27.6
2000-01-22 02:00:00,36077.7,23.2,93,5.2,27.4
2000-01-22 03:00:00,35585.6,23.0,94,5.1,27.2
2000-01-22 04:00:00,35128.099999989994,22.8,94,5.7,26.7
2000-01-22 05:00:00,35370.3,22.6,95,5.0,26.6
2000-01-22 06:00:00,35248.599999989994,22.4,96,4.6,26.4
2000-01-22 07:00:00,34902.1,24.0,90,5.4,28.2
2000-01-22 08:00:00,36779.49999998,25.7,84,7.7,29.8
2000-01-22 09:00:00,38061.6,27.2,76,9.2,31.1
2000-01-22 10:00:00,38332.4,28.3,71,9.4,33.1
2000-01-22 11:00:00,37975.19999998,29.1,71,7.9,35.8
2000-01-22 12:00:00,37694.99999999,29.8,66,7.9,36.3
2000-01-22 13:00:00,37433.7,29.8,66,10.4,34.5
2000-01-22 14:00:00,37095.29999998,28.0,72,9.0,32.0
2000-01-22 15:00:00,36732.8,26.7,78,10.7,30.2
2000-01-22 16:00:00,36813.09999998,25.2,85,7.9,29.2
2000-01-22 17:00:00,37161.9,24.6,88,4.8,29.1
2000-01-22 18:00:00,37261.79999997,24.3,89,3.1,28.9
2000-01-22 19:00:00,39197.7,23.9,91,5.6,28.2
2000-01-22 20:00:00,45601.89999998,23.6,92,4.5,27.9
2000-01-22 21:00:00,46286.59999998,23.4,93,5.3,27.6
2000-01-22 22:00:00,44486.29999998,23.1,94,6.5,27.1
2000-01-22 23:00:00,41252.4,22.9,94,6.0,26.8
2000-01-23 00:00:00,38317.69999998,22.7,95,5.9,26.7
2000-01-23 01:00:00,35837.19999999,22.4,96,4.7,26.5
2000-01-23 02:00:00,34306.69999999,22.2,96,5.4,26.1
2000-01-23 03:00:00,33426.1,22.4,96,5.3,26.4
2000-01-23 04:00:00,32756.199999979995,22.4,96,7.1,26.1
2000-01-23 05:00:00,32379.69999999,22.2,96,8.1,25.7
2000-01-23 06:00:00,31385.79999998,22.2,96,8.7,25.6
2000-01-23 07:00:00,29864.89999998,22.9,94,8.2,26.6
2000-01-23 08:00:00,30512.79999999,23.7,91,7.1,27.7
2000-01-23 09:00:00,31182.19999998,24.8,87,6.6,28.9
2000-01-23 10:00:00,31496.89999999,25.1,85,6.8,29.3
2000-01-23 11:00:00,31680.2,26.4,79,8.9,30.3
2000-01-23 12:00:00,31748.19999999,27.4,78,8.0,32.3
2000-01-23 13:00:00,31763.699999980003,27.7,77,7.6,33.0
2000-01-23 14:00:00,31721.09999999,28.0,73,8.0,32.7
2000-01-23 15:00:00,31769.89999998,28.2,77,6.6,33.5
2000-01-23 16:00:00,31969.39999998,28.0,78,5.8,33.0
2000-01-23 17:00:00,32597.99999998,27.1,78,6.9,31.5
2000-01-23 18:00:00,33662.999999980006,25.9,82,9.8,29.7
2000-01-23 19:00:00,36849.69999998999,24.9,85,7.8,28.8
2000-01-23 20:00:00,43018.99999997,24.4,88,4.2,28.7
2000-01-23 21:00:00,43950.999999980006,24.0,90,2.9,28.6
2000-01-23 22:00:00,42458.7,23.7,91,3.1,28.2
2000-01-23 23:00:00,39641.89999999,23.1,93,3.6,27.3
2000-01-24 00:00:00,36421.69999999,22.5,95,6.8,26.2
2000-01-24 01:00:00,34344.69999998,22.2,96,7.2,25.8
2000-01-24 02:00:00,33483.4,22.1,96,5.9,25.9
2000-01-24 03:00:00,33135.29999999,22.0,96,4.7,25.9
2000-01-24 04:00:00,33153.49999999,21.8,97,3.3,25.8
2000-01-24 05:00:00,34244.69999998,21.5,97,4.5,25.2
2000-01-24 06:00:00,36115.09999996999,21.6,97,7.9,24.8
2000-01-24 07:00:00,37914.99999998,22.2,96,9.1,25.5
2000-01-24 08:00:00,41330.1,22.3,96,11.1,25.3
2000-01-24 09:00:00,43514.2,22.7,94,9.4,26.1
2000-01-24 10:00:00,44593.799999990006,22.9,92,10.2,26.1
2000-01-24 11:00:00,44047.19999999,23.5,90,13.1,26.3
2000-01-24 12:00:00,42984.79999999,23.6,89,12.0,26.6
2000-01-24 13:00:00,44518.7,24.0,87,14.2,26.6
2000-01-24 14:00:00,45226.09999999,24.3,85,12.1,27.2
2000-01-24 15:00:00,45324.7,24.9,83,13.0,27.8
2000-01-24 16:00:00,44887.19999999,25.5,81,9.0,29.0
2000-01-24 17:00:00,43026.69999998,24.9,83,7.0,28.7
2000-01-24 18:00:00,40789.6,24.5,85,5.5,28.5
2000-01-24 19:00:00,42173.49999999,24.1,88,4.1,28.3
2000-01-24 20:00:00,46981.6,23.7,89,5.7,27.6
2000-01-24 21:00:00,47641.9,23.3,91,6.4,27.1
2000-01-24 22:00:00,46497.49999999,23.1,92,7.1,26.7
2000-01-24 23:00:00,42845.99999999,22.9,92,6.7,26.5
2000-01-25 00:00:00,40364.4,22.7,93,6.3,26.4
2000-01-25 01:00:00,37731.09999998,22.5,93,6.3,26.2
2000-01-25 02:00:00,36224.6,22.3,94,6.8,25.8
2000-01-25 03:00:00,35688.09999998,22.2,94,7.3,25.6
2000-01-25 04:00:00,35632.69999998,22.1,94,6.0,25.6
2000-01-25 05:00:00,36206.3,21.9,95,5.0,25.5
2000-01-25 06:00:00,37215.99999999,22.0,94,5.0,25.7
2000-01-25 07:00:00,38514.29999998,22.4,94,5.5,26.2
2000-01-25 08:00:00,41510.09999999,23.2,91,7.1,26.8
2000-01-25 09:00:00,43509.19999999,23.7,89,7.1,27.4
2000-01-25 10:00:00,44298.59999999,24.5,87,8.4,28.2
2000-01-25 11:00:00,43183.69999999,25.4,85,6.8,29.7
2000-01-25 12:00:00,42644.3,26.7,82,5.4,32.1
2000-01-25 13:00:00,44164.7,27.3,77,5.4,32.0
2000-01-25 14:00:00,44859.2,28.0,74,7.1,33.0
2000-01-25 15:00:00,44959.09999999,27.6,78,7.3,32.2
2000-01-25 16:00:00,44453.3,25.5,82,8.9,29.2
2000-01-25 17:00:00,42829.49999999,24.3,88,7.6,28.3
2000-01-25 18:00:00,40657.39999999,23.9,92,3.4,28.6
2000-01-25 19:00:00,42712.100000000006,23.4,94,3.4,28.0
2000-01-25 20:00:00,46936.09999999,23.0,96,3.7,27.5
2000-01-25 21:00:00,47242.19999997,22.7,96,4.5,27.0
2000-01-25 22:00:00,46522.89999997,22.6,97,6.2,26.6
2000-01-25 23:00:00,42820.99999999,22.6,96,7.9,26.3
2000-01-26 00:00:00,39943.5,22.5,96,7.7,26.2
2000-01-26 01:00:00,36911.5,22.4,96,8.6,25.9
2000-01-26 02:00:00,36373.4,22.2,96,10.9,25.3
2000-01-26 03:00:00,35873.69999999,21.8,96,10.5,24.7
2000-01-26 04:00:00,35770.69999999,21.6,96,9.4,24.6
2000-01-26 05:00:00,36532.99999998,21.6,96,7.0,24.8
2000-01-26 06:00:00,38029.89999997999,21.6,96,6.8,24.9
2000-01-26 07:00:00,39754.09999999,22.1,96,6.1,25.7
2000-01-26 08:00:00,42970.7,23.1,93,5.6,27.1
2000-01-26 09:00:00,45105.29999998,24.2,88,7.7,28.0
2000-01-26 10:00:00,45789.2,25.3,85,9.1,29.2
2000-01-26 11:00:00,44989.99999999,25.7,85,7.9,30.0
2000-01-26 12:00:00,44009.6,27.1,79,9.2,32.2
2000-01-26 13:00:00,45617.8,25.7,84,11.2,29.5
2000-01-26 14:00:00,46156.8,25.9,85,11.4,29.9
2000-01-26 15:00:00,46100.89999999,26.5,81,7.6,30.8
2000-01-26 16:00:00,45961.99999998,24.5,87,9.4,28.2
2000-01-26 17:00:00,44483.4,23.8,92,7.4,27.9
2000-01-26 18:00:00,42652.99999999,23.6,92,3.9,28.0
2000-01-26 19:00:00,43494.39999999,23.2,94,3.7,27.7
2000-01-26 20:00:00,46775.29999999,22.7,96,3.4,27.2
2000-01-26 21:00:00,46871.49999999,22.4,97,3.4,26.7
2000-01-26 22:00:00,45575.69999999,22.6,96,0.5,27.4
2000-01-26 23:00:00,42271.7,22.1,98,0.8,26.8
2000-01-27 00:00:00,38593.69999999,21.9,99,0.8,26.5
2000-01-27 01:00:00,36033.1,21.9,99,0.7,26.5
2000-01-27 02:00:00,34845.59999998,21.7,99,1.3,26.1
2000-01-27 03:00:00,34503.2,21.8,99,2.5,26.1
2000-01-27 04:00:00,34493.8,21.7,99,3.3,25.9
2000-01-27 05:00:00,35284.99999998,21.6,100,2.9,25.9
2000-01-27 06:00:00,37028.69999999,21.7,99,3.4,25.8
2000-01-27 07:00:00,38702.09999999,22.0,98,3.6,26.2
2000-01-27 08:00:00,41623.89999999,23.1,92,3.3,27.3
2000-01-27 09:00:00,43670.59999998,24.2,87,3.5,28.5
2000-01-27 10:00:00,44554.19999998,25.6,80,4.4,29.8
2000-01-27 11:00:00,43655.69999999,27.4,76,4.8,33.5
2000-01-27 12:00:00,42407.0,28.6,74,4.3,36.4
2000-01-27 13:00:00,43872.2,29.0,72,2.5,36.2
2000-01-27 14:00:00,44597.99999999,28.8,71,1.8,34.9
2000-01-27 15:00:00,44544.79999998,27.8,76,1.5,33.4
2000-01-27 16:00:00,44508.8,26.2,81,1.8,31.2
2000-01-27 17:00:00,43034.19999999,26.0,82,2.5,30.8
2000-01-27 18:00:00,40962.39999999,25.8,83,1.3,30.8
2000-01-27 19:00:00,42839.99999999,25.0,86,3.6,29.6
2000-01-27 20:00:00,46552.0,24.2,92,4.5,28.9
2000-01-27 21:00:00,46600.09999998,24.0,92,4.1,28.6
2000-01-27 22:00:00,45164.7,23.7,93,4.6,28.2
2000-01-27 23:00:00,40816.799999990006,23.3,95,4.4,27.8
2000-01-28 00:00:00,37513.1,23.0,97,1.8,28.0
2000-01-28 01:00:00,35449.19999999,22.3,99,1.9,27.0
2000-01-28 02:00:00,34283.99999999,22.4,100,2.3,27.2
2000-01-28 03:00:00,33663.39999998,22.6,100,2.2,27.5
2000-01-28 04:00:00,33677.5,22.7,99,2.6,27.5
2000-01-28 05:00:00,34715.8,22.6,99,1.6,27.6
2000-01-28 06:00:00,36335.79999998,22.6,99,1.5,27.6
2000-01-28 07:00:00,38088.7,22.8,99,1.8,27.8
2000-01-28 08:00:00,41291.7,24.3,91,1.8,29.4
2000-01-28 09:00:00,43292.99999999,26.1,86,1.4,31.7
2000-01-28 10:00:00,44064.90000000001,27.5,83,1.3,34.8
2000-01-28 11:00:00,43140.59999999,28.4,75,2.6,35.9
2000-01-28 12:00:00,42014.9,29.0,69,2.3,35.5
2000-01-28 13:00:00,43195.99999999,29.6,66,1.4,36.0
2000-01-28 14:00:00,43873.5,29.6,66,3.3,35.4
2000-01-28 15:00:00,44056.19999998,30.0,60,1.9,34.6
2000-01-28 16:00:00,43451.99999998,28.3,70,4.1,32.7
2000-01-28 17:00:00,42024.0,27.1,76,6.5,31.3
2000-01-28 18:00:00,39621.7,26.3,80,5.3,30.7
2000-01-28 19:00:00,41819.89999999,25.7,83,5.2,30.2
2000-01-28 20:00:00,46244.29999998,24.9,89,4.3,29.8
2000-01-28 21:00:00,46317.59999998,24.4,93,4.1,29.3
2000-01-28 22:00:00,44940.39999999,24.0,94,4.4,28.8
2000-01-28 23:00:00,41274.59999999,23.8,94,4.2,28.6
2000-01-29 00:00:00,37699.9,23.4,96,3.7,28.2
2000-01-29 01:00:00,35083.29999997,23.1,97,3.4,27.9
2000-01-29 02:00:00,33965.4,22.9,98,3.3,27.6
2000-01-29 03:00:00,33537.899999969995,22.6,98,3.2,27.1
2000-01-29 04:00:00,33358.79999998,22.3,98,4.7,26.5
2000-01-29 05:00:00,33513.4,21.9,99,4.7,26.0
2000-01-29 06:00:00,33693.89999998,21.8,99,7.1,25.4
2000-01-29 07:00:00,33479.399999990004,22.1,98,4.9,26.2
2000-01-29 08:00:00,35521.99999999,22.9,96,1.3,27.7
2000-01-29 09:00:00,37013.100000000006,23.9,88,3.7,28.2
2000-01-29 10:00:00,37693.2,25.4,84,3.3,30.0
2000-01-29 11:00:00,37332.09999998,26.5,82,1.8,32.2
2000-01-29 12:00:00,36593.59999999,27.7,80,1.5,35.2
2000-01-29 13:00:00,36214.89999999,28.3,78,2.9,35.0
2000-01-29 14:00:00,35858.599999989994,28.8,73,4.2,34.7
2000-01-29 15:00:00,35869.89999999,28.1,74,4.6,32.9
2000-01-29 16:00:00,35863.19999997,27.3,76,5.1,31.9
2000-01-29 17:00:00,36053.09999998,26.5,78,4.0,31.1
2000-01-29 18:00:00,36952.89999999,26.0,83,4.3,30.7
2000-01-29 19:00:00,40323.7,25.2,86,4.1,30.0
2000-01-29 20:00:00,45113.79999998,24.7,90,3.2,29.7
2000-01-29 21:00:00,44853.49999999,24.1,93,2.5,29.1
2000-01-29 22:00:00,42305.39999999,23.7,94,3.7,28.5
2000-01-29 23:00:00,38733.59999999,23.3,94,4.2,27.8
2000-01-30 00:00:00,35687.4,23.2,94,4.8,27.5
2000-01-30 01:00:00,33698.69999999,22.9,95,4.4,27.1
2000-01-30 02:00:00,32181.39999999,22.5,97,4.9,26.6
2000-01-30 03:00:00,31318.39999999,22.3,98,5.0,26.5
2000-01-30 04:00:00,30836.999999990003,21.9,99,4.8,25.9
2000-01-30 05:00:00,30667.89999999,21.9,100,3.2,26.2
2000-01-30 06:00:00,30075.0,22.2,100,3.5,26.7
2000-01-30 07:00:00,28414.19999998,22.7,98,3.2,27.3
2000-01-30 08:00:00,29345.69999998,24.2,93,2.9,29.3
2000-01-30 09:00:00,30431.29999999,26.0,83,2.5,31.1
2000-01-30 10:00:00,31249.49999998,26.8,82,3.1,32.5
2000-01-30 11:00:00,31546.1,27.1,82,3.9,32.8
2000-01-30 12:00:00,31495.79999999,28.0,79,5.0,34.2
2000-01-30 13:00:00,31440.59999999,28.4,78,5.2,34.5
2000-01-30 14:00:00,31268.99999998,29.0,73,4.8,35.2
2000-01-30 15:00:00,31291.1,27.3,75,1.9,32.2
2000-01-30 16:00:00,31713.19999998,25.5,83,5.8,29.7
2000-01-30 17:00:00,32585.6,24.5,85,8.0,28.1
2000-01-30 18:00:00,34010.49999999,23.9,87,5.4,27.8
2000-01-30 19:00:00,37398.2,23.6,89,3.6,27.7
2000-01-30 20:00:00,43043.39999999,23.3,90,3.6,27.4
2000-01-30 21:00:00,43672.299999990006,23.0,92,4.3,27.0
2000-01-30 22:00:00,41812.09999998,22.8,94,3.8,26.9
2000-01-30 23:00:00,38791.9,22.5,95,3.6,26.7
2000-01-31 00:00:00,35613.89999999,22.1,97,4.1,26.2
2000-01-31 01:00:00,33294.6,21.8,98,4.6,25.8
2000-01-31 02:00:00,32498.49999998,21.7,98,4.4,25.7
2000-01-31 03:00:00,32258.699999980003,21.8,98,4.7,25.7
2000-01-31 04:00:00,32464.29999998,21.7,99,3.6,25.8
2000-01-31 05:00:00,33529.69999998,22.0,98,3.3,26.3
2000-01-31 06:00:00,36062.39999999,22.2,99,3.9,26.5
2000-01-31 07:00:00,38399.3,22.8,96,4.2,27.2
2000-01-31 08:00:00,41674.9,23.8,91,2.9,28.3
2000-01-31 09:00:00,43824.99999997999,25.2,84,1.6,30.1
2000-01-31 10:00:00,44646.59999999,26.9,78,2.7,32.1
2000-01-31 11:00:00,43912.69999999,28.0,77,3.6,34.7
2000-01-31 12:00:00,42791.8,28.6,73,4.0,34.7
2000-01-31 13:00:00,44260.09999998,28.9,69,4.7,33.8
2000-01-31 14:00:00,45281.29999999,29.4,66,4.4,34.8
2000-01-31 15:00:00,45147.89999998,30.0,62,6.2,34.5
2000-01-31 16:00:00,45015.4,28.6,68,9.0,32.3
2000-01-31 17:00:00,43513.5,26.7,78,8.2,30.7
2000-01-31 18:00:00,42160.79999999,26.0,81,2.7,30.8
2000-01-31 19:00:00,44222.59999999,25.6,82,2.9,30.3
2000-01-31 20:00:00,47609.79999999,25.1,85,3.7,29.7
2000-01-31 21:00:00,47254.3,24.9,87,3.3,29.6
2000-01-31 22:00:00,45747.19999998,23.7,93,2.3,28.5
2000-01-31 23:00:00,41691.59999999001,23.3,94,3.1,27.9
2000-02-01 00:00:00,38081.3,22.4,98,3.7,26.7
2000-02-01 01:00:00,35858.19999999,22.1,98,4.5,26.2
2000-02-01 02:00:00,34820.69999998,22.1,98,4.1,26.3
2000-02-01 03:00:00,34495.1,22.3,99,1.1,27.1
2000-02-01 04:00:00,34474.99999999,22.1,99,0.5,26.9
2000-02-01 05:00:00,35078.89999999,21.9,99,1.0,26.5
2000-02-01 06:00:00,37039.79999999,21.8,99,0.8,26.4
2000-02-01 07:00:00,40076.59999999001,22.5,98,1.4,27.3
2000-02-01 08:00:00,42573.2,24.0,92,3.0,28.9
2000-02-01 09:00:00,44370.99999999,26.4,83,2.4,31.6
2000-02-01 10:00:00,45363.29999998,28.0,80,1.1,35.5
2000-02-01 11:00:00,44653.39999999,29.2,72,0.8,37.1
2000-02-01 12:00:00,43260.8,29.7,66,1.1,36.5
2000-02-01 13:00:00,45038.39999998,29.9,65,2.1,35.7
2000-02-01 14:00:00,46031.39999999,30.3,64,2.9,36.8
2000-02-01 15:00:00,45890.99999998,30.6,61,3.9,35.4
2000-02-01 16:00:00,45576.2,27.9,73,2.3,32.8
2000-02-01 17:00:00,43823.29999999,26.9,78,2.5,31.9
2000-02-01 18:00:00,42241.19999999,26.4,80,3.0,31.3
2000-02-01 19:00:00,43930.19999999,25.8,84,2.9,30.7
2000-02-01 20:00:00,47640.0,25.0,88,4.0,29.9
2000-02-01 21:00:00,47564.69999998,24.4,91,4.7,29.1
2000-02-01 22:00:00,46157.59999999,24.0,92,4.7,28.6
2000-02-01 23:00:00,42148.29999998,23.7,93,4.7,28.1
2000-02-02 00:00:00,38253.69999999,23.4,93,5.1,27.7
2000-02-02 01:00:00,35964.59999998,23.1,94,5.4,27.3
2000-02-02 02:00:00,34995.3,22.8,95,5.0,26.9
2000-02-02 03:00:00,34549.09999999,22.8,96,5.5,26.9
2000-02-02 04:00:00,34542.3,22.6,96,6.1,26.5
2000-02-02 05:00:00,35538.700000000004,22.3,96,5.4,26.2
2000-02-02 06:00:00,37952.09999998,22.2,96,4.3,26.2
2000-02-02 07:00:00,39635.9,23.8,92,4.6,28.2
2000-02-02 08:00:00,42514.1,25.5,86,6.0,30.0
2000-02-02 09:00:00,44343.99999999,27.1,80,7.1,31.9
2000-02-02 10:00:00,45243.69999998,28.8,69,7.6,34.4
2000-02-02 11:00:00,44622.49999998,29.0,68,6.6,33.2
2000-02-02 12:00:00,43325.49999999,29.7,66,4.7,35.1
2000-02-02 13:00:00,44869.29999998,30.1,64,4.3,35.9
2000-02-02 14:00:00,45825.29999997,28.8,70,5.1,34.4
2000-02-02 15:00:00,45926.6,27.6,75,11.5,31.3
2000-02-02 16:00:00,45579.79999999,26.9,78,6.6,31.2
2000-02-02 17:00:00,43639.8,26.8,79,5.1,31.4
2000-02-02 18:00:00,41847.79999999,26.3,82,2.0,31.4
2000-02-02 19:00:00,42615.9,25.8,87,1.1,31.5
2000-02-02 20:00:00,47617.89999999,25.3,89,3.2,30.5
2000-02-02 21:00:00,48255.59999999,24.8,91,3.4,29.9
2000-02-02 22:00:00,46726.59999997,24.3,93,4.6,29.2
2000-02-02 23:00:00,43664.8,24.1,94,5.1,28.8
2000-02-03 00:00:00,39254.59999999,23.7,95,5.2,28.3
2000-02-03 01:00:00,36751.69999999,23.3,96,6.3,27.6
2000-02-03 02:00:00,35669.79999998,23.1,96,6.7,27.2
2000-02-03 03:00:00,35304.599999989994,23.0,95,6.9,27.0
2000-02-03 04:00:00,35272.39999998,22.7,95,5.8,26.7
2000-02-03 05:00:00,36085.79999997,22.4,95,4.3,26.4
2000-02-03 06:00:00,38247.4,22.2,96,4.0,26.2
2000-02-03 07:00:00,39704.0,23.6,92,4.6,27.9
2000-02-03 08:00:00,43257.9,24.9,86,9.5,28.7
2000-02-03 09:00:00,44981.69999998999,25.7,85,9.9,29.6
2000-02-03 10:00:00,45979.79999999,27.2,81,7.4,32.9
2000-02-03 11:00:00,45558.09999998,28.5,71,5.4,34.1
2000-02-03 12:00:00,44234.79999998,28.5,70,4.7,32.9
2000-02-03 13:00:00,45686.1,28.4,71,4.0,33.1
2000-02-03 14:00:00,46522.69999997,28.8,71,5.2,33.7
2000-02-03 15:00:00,46557.89999999,27.8,75,4.8,32.5
2000-02-03 16:00:00,46126.39999998,27.8,74,6.5,32.2
2000-02-03 17:00:00,44291.79999998,26.6,78,4.8,31.1
2000-02-03 18:00:00,42130.09999999,26.2,80,3.7,30.8
2000-02-03 19:00:00,43616.49999999,25.5,84,4.4,30.1
2000-02-03 20:00:00,48455.19999999,25.0,87,6.2,29.4
2000-02-03 21:00:00,48130.69999998,24.6,88,4.7,29.2
2000-02-03 22:00:00,47192.299999990006,24.2,90,4.3,28.7
2000-02-03 23:00:00,43069.3,23.8,92,5.7,28.0
2000-02-04 00:00:00,39211.9,23.3,94,4.5,27.7
2000-02-04 01:00:00,37006.8,23.0,95,4.8,27.2
2000-02-04 02:00:00,36613.19999998,22.7,96,4.8,26.9
2000-02-04 03:00:00,36218.499999980006,22.6,97,4.2,26.9
2000-02-04 04:00:00,35876.00000000001,21.8,98,3.9,25.9
2000-02-04 05:00:00,36490.59999999,21.5,98,3.9,25.5
2000-02-04 06:00:00,38675.0,21.5,99,3.5,25.5
2000-02-04 07:00:00,40213.6,23.6,94,4.7,28.1
2000-02-04 08:00:00,43564.69999998,25.2,86,5.3,29.8
2000-02-04 09:00:00,45680.59999999,26.8,79,5.7,31.5
2000-02-04 10:00:00,46362.89999998,28.0,74,5.8,33.5
2000-02-04 11:00:00,45726.299999990006,29.3,71,5.0,36.6
2000-02-04 12:00:00,44267.5,30.1,68,4.7,37.9
2000-02-04 13:00:00,45681.4,30.2,65,5.6,36.0
2000-02-04 14:00:00,46243.99999998,30.7,60,4.4,36.0
2000-02-04 15:00:00,46347.29999998001,30.3,61,4.3,34.8
